president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Donald Trump,Adults,1/9/2018,2/17/2017,2/21/2017,CBS News,A-,1280,a,1.81234,0,39,51,39.75837,51.01774,"","",http://www.cbsnews.com/news/poll-immigration-is-most-important-problem-for-trump-and-congress/,49316,77332,2/22/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/17/2017,2/21/2017,Ipsos,A-,2341,a,.2819799,0,45.1,50,44.66519,49.2923,"",T,http://polling.reuters.com/#poll/CP3_2/,49398,77571,3/1/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/18/2017,2/20/2017,Gallup,B-,1500,a,.1364969,0,41,53,41.64945,51.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49312,77328,2/21/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/18/2017,2/22/2017,Ipsos,A-,1524,a,.1849427,0,46,47.1,45.56519,46.3923,"",T,http://polling.reuters.com/#poll/CP3_2/,49397,77570,3/1/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/18/2017,2/22/2017,NBC News/Wall Street Journal,A-,1000,a,1.701099,0,44,48,43.25724,48.90961,"","",https://www.scribd.com/document/340335355/17057-NBCWSJ-February-Poll,49326,77342,2/23/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/18/2017,2/22/2017,YouGov,B,1500,a,.7534661,0,43,46,43.14373,48.7432,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fu3pv5rt9s/econToplines.pdf,49325,77341,2/23/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/19/2017,2/21/2017,Gallup,B-,1500,a,.1364701,0,42,52,42.64945,50.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49328,77344,2/22/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/17/2017,2/23/2017,SurveyMonkey,C-,10639,a,.4082079,0,44,54,41.58377,52.72593,"","",https://drive.google.com/file/d/0BztOs71zt1WpMmR6UnY1dExBa3M/view?usp=sharing,49330,77346,2/24/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/19/2017,2/23/2017,Ipsos,A-,1651,a,.2016899,0,45.8,47.3,45.36519,46.5923,"",T,http://polling.reuters.com/#poll/CP3_2/,49396,77569,3/1/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/20/2017,2/22/2017,Gallup,B-,1500,a,.1364701,0,43,52,43.64945,50.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49320,77336,2/23/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/20/2017,2/24/2017,Ipsos,A-,1867,a,.2295001,0,45.1,48,44.66519,47.2923,"",T,http://polling.reuters.com/#poll/CP3_2/,49395,77568,3/1/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/21/2017,2/23/2017,Gallup,B-,1500,a,.1364701,0,43,52,43.64945,50.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49319,77335,2/24/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/21/2017,2/25/2017,Ipsos,A-,1876,a,.2320551,0,45.1,47.9,44.66519,47.1923,"",T,http://polling.reuters.com/#poll/CP3_2/,49394,77567,3/1/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/22/2017,2/24/2017,Gallup,B-,1500,a,.1364701,0,41,53,41.64945,51.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49331,77347,2/25/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/22/2017,2/26/2017,Ipsos,A-,1810,a,.225375,0,45.6,48.2,45.16519,47.4923,"",T,http://polling.reuters.com/#poll/CP3_2/,49393,77566,3/1/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/23/2017,2/25/2017,Gallup,B-,1500,a,.1364701,0,41,54,41.64945,52.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49327,77343,2/26/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/23/2017,2/27/2017,Ipsos,A-,1807,a,.2265892,0,46.1,48.3,45.66519,47.5923,"",T,http://polling.reuters.com/#poll/CP3_2/,49392,77565,3/1/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/24/2017,2/26/2017,Gallup,B-,1500,a,.1364701,0,42,54,42.64945,52.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49370,77451,2/27/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/24/2017,2/28/2017,Ipsos,A-,1847,a,.2333377,0,46.1,48.4,45.66519,47.6923,"",T,http://polling.reuters.com/#poll/CP3_2/,49441,77624,3/3/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/25/2017,2/27/2017,Gallup,B-,1500,a,.1364701,0,42,54,42.64945,52.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49374,77460,2/28/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/25/2017,3/1/2017,YouGov,B,1500,a,.8415689,0,41,50,41.14373,52.7432,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qai0kpu1rl/econTabReport.pdf,49433,77606,3/2/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/25/2017,3/1/2017,Ipsos,A-,1687,a,.2146002,0,45.7,49.2,45.26519,48.4923,"",T,http://polling.reuters.com/#poll/CP3_2/,49440,77623,3/3/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/26/2017,2/28/2017,Gallup,B-,1500,a,.1364701,0,43,52,43.64945,50.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49431,77604,3/1/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/27/2017,3/1/2017,Gallup,B-,1500,a,.1364701,0,43,51,43.64945,49.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49435,77609,3/2/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/26/2017,3/2/2017,Ipsos,A-,1699,a,.2174367,0,45.8,48.8,45.36519,48.0923,"",T,http://polling.reuters.com/#poll/CP3_2/,49442,77621,3/3/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/24/2017,3/4/2017,IBD/TIPP,A-,909,a,1.488735,0,41,53,42.37014,51.91789,"","",http://www.investors.com/politics/public-turned-off-by-medias-relentlessly-negative-coverage-of-trump-ibdtipp-poll/,49451,77634,3/7/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/27/2017,3/3/2017,Ipsos,A-,1713,a,.2203476,0,45.6,48.7,45.16519,47.9923,"",T,http://polling.reuters.com/#poll/CP3_2/,49456,77647,3/7/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/28/2017,3/2/2017,Gallup,B-,1500,a,.1364701,0,43,51,43.64945,49.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49438,77613,3/3/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/1/2017,3/3/2017,Gallup,B-,1500,a,.1364701,0,43,51,43.64945,49.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49443,77625,3/5/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/28/2017,3/4/2017,Ipsos,A-,1729,a,.2233231,0,45.4,48.2,44.96519,47.4923,"",T,http://polling.reuters.com/#poll/CP3_2/,49455,77646,3/7/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/1/2017,3/5/2017,Ipsos,A-,1673,a,.2167643,0,46.8,46.7,46.36519,45.9923,"",T,http://polling.reuters.com/#poll/CP3_2/,49454,77645,3/7/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/1/2017,3/4/2017,CNN/Opinion Research Corp.,A-,1025,a,1.640968,0,45,52,44.40514,50.91478,"","","http://i2.cdn.turner.com/cnn/2017/images/03/05/rel4a.-.trump,.russia.pdf",49446,77628,3/6/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/2/2017,3/4/2017,Gallup,B-,1500,a,.1364701,0,43,50,43.64945,48.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49444,77626,3/5/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/1/2017,3/5/2017,SurveyMonkey,C-,4551,a,.2303111,0,48,51,45.58377,49.72593,"","",https://blog.electiontracking.surveymonkey.com/2017/03/07/trumps-speech-approval-uptick-opinion-headwinds/,49461,77652,3/8/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/2/2017,3/6/2017,Ipsos,A-,1679,a,.2182125,0,47.6,46,47.16519,45.2923,"",T,http://polling.reuters.com/#poll/CP3_2/,49453,77644,3/7/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/2/2017,3/5/2017,Monmouth University,A+,801,a,1.69975,0,43,46,42.95089,47.84264,"","",https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_030617/,49449,77631,3/6/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/3/2017,3/5/2017,Gallup,B-,1500,a,.1364701,0,44,50,44.64945,48.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49448,77630,3/6/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/3/2017,3/7/2017,Ipsos,A-,1662,a,.216629,0,47.6,46,47.16519,45.2923,"",T,http://polling.reuters.com/#poll/CP3_2/,49473,77674,3/10/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/4/2017,3/6/2017,Gallup,B-,1500,a,.1364701,0,43,51,43.64945,49.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49452,77635,3/7/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/3/2017,3/9/2017,SurveyMonkey,C-,12257,a,.522668,0,47,52,44.58377,50.72593,"","",https://drive.google.com/file/d/0BztOs71zt1WpRnRGOFFaWkREN0k/view,49475,77676,3/11/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/4/2017,3/8/2017,Ipsos,A-,1647,a,.2152258,0,48.3,45.6,47.86519,44.8923,"",T,http://polling.reuters.com/#poll/CP3_2/,49472,77673,3/10/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,2/28/2017,3/12/2017,Pew Research Center,B+,3844,a,2.880584,0,43,55,44.05194,52.80933,"","",http://assets.pewresearch.org/wp-content/uploads/sites/12/2017/03/30145922/Mode-Study-3-31-2017-TOPLINE.pdf,49560,77810,3/31/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/5/2017,3/7/2017,Gallup,B-,1500,a,.1364701,0,42,53,42.64945,51.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49464,77655,3/8/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/5/2017,3/9/2017,Ipsos,A-,1629,a,.2133558,0,49,45.3,48.56519,44.5923,"",T,http://polling.reuters.com/#poll/CP3_2/,49471,77672,3/10/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/3/2017,3/11/2017,Saint Leo University,C+,1073,a,1.090418,0,44,51,42.87712,51.33482,"","",http://polls.saintleo.edu/u-s-voters-divided-more-than-ever-saint-leo-university-poll-shows/,49520,77746,3/22/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/6/2017,3/7/2017,YouGov,B,1500,a,.8748985,0,42,49,42.14373,51.7432,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6dlem7baz2/econToplines.pdf,49465,77659,3/8/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/6/2017,3/8/2017,Gallup,B-,1500,a,.1364701,0,41,53,41.64945,51.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49467,77662,3/9/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/7/2017,3/9/2017,Gallup,B-,1500,a,.1364701,0,42,52,42.64945,50.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49470,77665,3/10/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/6/2017,3/10/2017,Ipsos,A-,1674,a,.2196884,0,48.7,46.2,48.26519,45.4923,"",T,http://polling.reuters.com/#poll/CP3_2/,49484,77690,3/14/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/7/2017,3/11/2017,Ipsos,A-,1682,a,.2210782,0,47.9,46.9,47.46519,46.1923,"",T,http://polling.reuters.com/#poll/CP3_2/,49483,77689,3/14/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/6/2017,3/12/2017,Kaiser Family Foundation,"",1206,a,1.587311,0,36,58,36.21314,56.68991,"","",http://files.kff.org/attachment/Topline-Kaiser-Health-Tracking-Poll-ACA-Replacement-Plans-Womens-Health,49504,77722,3/18/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/8/2017,3/10/2017,Gallup,B-,1500,a,.1364701,0,44,49,44.64945,47.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49474,77675,3/11/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/9/2017,3/11/2017,Gallup,B-,1500,a,.1364701,0,45,49,45.64945,47.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49476,77678,3/12/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/8/2017,3/12/2017,Ipsos,A-,1691,a,.2224991,0,47.1,47.8,46.66519,47.0923,"",T,http://polling.reuters.com/#poll/CP3_2/,49482,77688,3/14/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/10/2017,3/12/2017,Gallup,B-,1500,a,.1364701,0,42,51,42.64945,49.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49479,77681,3/13/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/9/2017,3/13/2017,Ipsos,A-,1747,a,.2300359,0,46.9,48.3,46.46519,47.5923,"",T,http://polling.reuters.com/#poll/CP3_2/,49481,77687,3/14/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/11/2017,3/13/2017,Gallup,B-,1500,a,.1364701,0,39,55,39.64945,53.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49485,77695,3/14/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/10/2017,3/14/2017,Ipsos,A-,1750,a,.2305727,0,45.3,48.9,44.86519,48.1923,"",T,http://polling.reuters.com/#poll/CP3_2/,49501,77713,3/17/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/11/2017,3/15/2017,Ipsos,A-,1726,a,.2275222,0,44.5,48.7,44.06519,47.9923,"",T,http://polling.reuters.com/#poll/CP3_2/,49500,77712,3/17/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/10/2017,3/16/2017,SurveyMonkey,C-,12133,a,.4962104,0,46,53,43.58377,51.72593,"","",https://drive.google.com/file/d/0BztOs71zt1WpZWQ2akRMZ04wbEk/view,49497,77708,3/17/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/12/2017,3/14/2017,Gallup,B-,1500,a,.1364701,0,40,54,40.64945,52.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49491,77702,3/15/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/13/2017,3/14/2017,YouGov,B,1500,a,.8534188,0,41,49,41.14373,51.7432,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cik6umkx7a/econTabReport.pdf,49489,77700,3/15/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/13/2017,3/15/2017,Gallup,B-,1500,a,.1364701,0,42,53,42.64945,51.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49494,77705,3/16/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/12/2017,3/16/2017,Ipsos,A-,1708,a,.2252752,0,44.2,49,43.76519,48.2923,"",T,http://polling.reuters.com/#poll/CP3_2/,49499,77711,3/17/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/13/2017,3/17/2017,Ipsos,A-,1684,a,.2222478,0,44.4,48.8,43.96519,48.0923,"",T,http://polling.reuters.com/#poll/CP3_2/,49511,77740,3/22/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/14/2017,3/16/2017,Gallup,B-,1500,a,.1364701,0,41,54,41.64945,52.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49502,77720,3/17/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/13/2017,3/16/2017,icitizen,"",1309,a,.7820637,0,42,58,45.21457,51.58536,"","",https://icitizen.com/insights/trump-job-approval-march-13-16-2017/,49496,77707,3/16/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/14/2017,3/18/2017,Ipsos,A-,1588,a,.2097008,0,42.4,50.4,41.96519,49.6923,"",T,http://polling.reuters.com/#poll/CP3_2/,49514,77739,3/22/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/15/2017,3/17/2017,Gallup,B-,1500,a,.1364969,0,40,55,40.64945,53.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49503,77721,3/18/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/15/2017,3/19/2017,Ipsos,A-,1590,a,.2100002,0,44.8,49.2,44.36519,48.4923,"",T,http://polling.reuters.com/#poll/CP3_2/,49513,77738,3/22/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/16/2017,3/18/2017,Gallup,B-,1500,a,.1365305,0,37,58,37.64945,56.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49505,77723,3/19/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/16/2017,3/20/2017,Ipsos,A-,1581,a,.2087621,0,45.7,48,45.26519,47.2923,"",T,http://polling.reuters.com/#poll/CP3_2/,49512,77734,3/22/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/17/2017,3/19/2017,Gallup,B-,1500,a,.1365507,0,39,55,39.64945,53.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49507,77725,3/20/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/17/2017,3/21/2017,Ipsos,A-,1609,a,.2122207,0,46.3,47.7,45.86519,46.9923,"",T,http://polling.reuters.com/#poll/CP3_2/,49531,77762,3/24/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/18/2017,3/20/2017,Gallup,B-,1500,a,.1365709,0,39,56,39.64945,54.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49510,77728,3/21/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/17/2017,3/20/2017,American Research Group,C+,1100,a,1.08285,0,41,54,42.2621,52.01171,"","",http://americanresearchgroup.com/economy/,49509,77727,3/21/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/18/2017,3/22/2017,Ipsos,A-,1619,a,.2130852,0,45.9,48.2,45.46519,47.4923,"",T,http://polling.reuters.com/#poll/CP3_2/,49530,77761,3/24/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/17/2017,3/23/2017,SurveyMonkey,C-,12306,a,.4915284,0,42,55,39.58377,53.72593,"","",https://drive.google.com/file/d/0B83Vpfes67zfTFpjeURVRWVKUUk/view,49526,77753,3/24/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/19/2017,3/21/2017,YouGov,B,1500,a,.8568425,0,41,46,41.14373,48.7432,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9atsoe30n9/econToplines.pdf,49521,77747,3/22/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/19/2017,3/21/2017,Gallup,B-,1500,a,.1365912,0,40,55,40.64945,53.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49519,77745,3/22/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/19/2017,3/23/2017,Ipsos,A-,1701,a,.2231829,0,48,46.5,47.56519,45.7923,"",T,http://polling.reuters.com/#poll/CP3_2/,49529,77760,3/24/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/20/2017,3/22/2017,Gallup,B-,1500,a,.1366115,0,39,56,39.64945,54.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49524,77751,3/23/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/20/2017,3/23/2017,icitizen,"",1101,a,.5515245,0,37,62,40.21457,55.58536,"","",https://icitizen.com/insights/trump-job-approval-march-20-23-2017/,49532,77766,3/24/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/21/2017,3/23/2017,Gallup,B-,1500,a,.1366318,0,41,54,41.64945,52.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49528,77756,3/24/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/20/2017,3/24/2017,Ipsos,A-,1678,a,.21933,0,46.2,48.1,45.76519,47.3923,"",T,http://polling.reuters.com/#poll/CP3_2/,49542,77776,3/28/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/22/2017,3/24/2017,Gallup,B-,1500,a,.1366521,0,41,54,41.64945,52.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49533,77767,3/25/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/21/2017,3/25/2017,Ipsos,A-,1647,a,.2142629,0,46,48.9,45.56519,48.1923,"",T,http://polling.reuters.com/#poll/CP3_2/,49541,77775,3/28/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/22/2017,3/26/2017,Ipsos,A-,1668,a,.2158496,0,44.2,49.8,43.76519,49.0923,"",T,http://polling.reuters.com/#poll/CP3_2/,49540,77774,3/28/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/23/2017,3/25/2017,Gallup,B-,1500,a,.1366725,0,40,54,40.64945,52.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49534,77768,3/26/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/24/2017,3/26/2017,Gallup,B-,1500,a,.1366929,0,36,57,36.64945,55.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49536,77770,3/27/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/23/2017,3/27/2017,Ipsos,A-,1679,a,.2160653,0,44.5,48.9,44.06519,48.1923,"",T,http://polling.reuters.com/#poll/CP3_2/,49539,77773,3/28/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/23/2017,3/27/2017,National Opinion Research Center,"",1110,a,1.315624,0,42,58,43.37693,53.95424,"","",http://www.apnorc.org/PDFs/HealthCareAP/AP%20Custom%20Poll%20Topline%20MARCH_healthcare.pdf,49552,77796,3/30/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/24/2017,3/28/2017,Ipsos,A-,1647,a,.210729,0,43.4,49.2,42.96519,48.4923,"",T,http://polling.reuters.com/#poll/CP3_2/,49559,77809,3/31/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/25/2017,3/27/2017,Gallup,B-,1500,a,.136794,0,36,56,36.64945,54.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49538,77772,3/28/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/25/2017,3/28/2017,CBS News,A-,1088,a,1.550702,0,40,52,40.75837,52.01774,"","",https://www.scribd.com/document/343392363/Cbs-Poll-7am-Toplines,49545,77788,3/29/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/24/2017,3/30/2017,IBD/TIPP,A-,904,a,1.490581,0,34,56,35.37014,54.91789,"","",http://www.investors.com/politics/trump-approval-plunges-amid-russia-inquiry-obamacare-repeal-failure-ibdtipp-poll/,49566,77817,4/3/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/26/2017,3/28/2017,Gallup,B-,1500,a,.1369157,0,35,59,35.64945,57.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49548,77792,3/29/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/26/2017,3/28/2017,YouGov,B,1500,a,.8741426,0,41,47,41.14373,49.7432,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6xp8fd6vvl/econToplines.pdf,49546,77789,3/29/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/24/2017,3/30/2017,SurveyMonkey,C-,11890,a,.4526269,0,44,56,41.58377,54.72593,"","",https://drive.google.com/file/d/0B83Vpfes67zfUUw4dVVaMTc2bm8/view,49551,77795,3/30/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/25/2017,3/29/2017,Ipsos,A-,1692,a,.2151853,0,45,47.1,44.56519,46.3923,"",T,http://polling.reuters.com/#poll/CP3_2/,49558,77808,3/31/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/27/2017,3/29/2017,icitizen,"",1062,a,.5004648,0,33,66,36.21457,59.58536,"","",https://icitizen.com/insights/trump-job-approval-march-27-29-2017/,49554,77798,3/30/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/27/2017,3/29/2017,Zogby Interactive/JZ Analytics,C-,1351,a,.9904712,0,40,53,40.29684,52.74367,"","",https://www.zogbyanalytics.com/news/771-american-workers-still-support-repeal-of-obamacare-oprah-trumps-the-donald,49574,77834,4/4/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/27/2017,3/29/2017,Gallup,B-,1500,a,.1369973,0,38,57,38.64945,55.42538,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49553,77797,3/30/2017,09:31:28  9 Jan 2018
Donald Trump,Adults,1/9/2018,3/26/2017,3/30/2017,Ipsos,A-,1731,a,.218842,0,45.5,46.5,45.06519,45.7923,"",T,http://polling.reuters.com/#poll/CP3_2/,49557,77807,3/31/2017,09:31:28  9 Jan 2018
